fips,name,state,state_full,twitter,population,twitterYN,twitterNotes,twitter_active_COVID,twitter_active_last60,facebookYN,facebookNotes,notes,district,id,conversation_id,created_at,date,time,timezone,user_id,twitter_display_name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,filename,total_tweets,tweets_COVID,tweets_last60,mean_likes,mean_retweets,mean_replies
2016,Aleutians West Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Anchorage Municipality,AK,Alaska,ancpublichealth,NA,1,NA,Yes,Yes,1,Active,NA,NA,146363e13,146363e13,2021-11-24 17:07:36 Eastern Standard Time,11/24/2021,17:07:36,-500,4116084852,Anchorage Health Department,NA,#HappyThanksgiving #AnchorageAK  https://t.co/5xPkWVd7Tz,und,[],[],['https://pbs.twimg.com/media/FE_b7h9UcAIzHba.jpg'],0,0,2,"['happythanksgiving', 'anchorageak']",[],https://twitter.com/ancpublichealth/status/1463630407824392194,FALSE,NA,1,https://pbs.twimg.com/media/FE_b7h9UcAIzHba.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Anchorage Municipality_Alaska.csv,60,60,25,2.75,0.8,0.43333333333333335
2050,Bethel Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,Bristol Bay Borough,AK,Alaska,NA,NA,0,NA,NA,NA,1,COVID Specific,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2068,Denali Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2070,Dillingham Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2090,Fairbanks North Star Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100,Haines Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,Defunct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105,Hoonah-Angoon Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2110,Juneau City and Borough,AK,Alaska,NA,NA,0,NA,NA,NA,1,Active,CountyGeneral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2122,Kenai Peninsula Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,Ketchikan Gateway Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,Kodiak Island Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2164,Lake and Peninsula Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2170,Matanuska-Susitna Borough,AK,Alaska,healthymatsu,NA,1,NA,Yes,Yes,1,Active,CountyGeneral,NA,146537e13,146537e13,2021-11-29 12:29:00 Eastern Standard Time,11/29/2021,12:29:00,-500,86199430,Mat-Su Health Foundation,NA,âœ¨MSHF SCHOLARSHIP RECIPIENT SPOTLIGHT: KARO GERMAINâœ¨  Karo is pursuing a Doctorate of Pharmacy (PharmD) at the University of Alaska Anchorage.  Read more about Karo here:  https://t.co/hPfopY4qbo   #NationalScholarshipMonth #Alaska  https://t.co/LVZhOPnIIN,en,[],['https://www.healthymatsu.org/blog/meet-mshf-scholarship-recipient-karo-germain'],['https://pbs.twimg.com/media/FE_FiYnVIAAk0Po.jpg'],0,0,1,"['nationalscholarshipmonth', 'alaska']",[],https://twitter.com/healthymatsu/status/1465372232574664708,FALSE,NA,1,https://pbs.twimg.com/media/FE_FiYnVIAAk0Po.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Matanuska-Susitna Borough_Alaska.csv,41,41,41,0.43902439024390244,0.21951219512195122,0.024390243902439025
2180,Nome Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2185,North Slope Borough,AK,Alaska,NA,NA,0,NA,NA,NA,1,Active,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2188,Northwest Arctic Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,CountyGeneral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2195,Petersburg Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2198,Prince of Wales-Hyder Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2220,Sitka City and Borough,AK,Alaska,NA,NA,0,NA,NA,NA,1,Outdated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2230,Skagway Municipality,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2240,Southeast Fairbanks Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2261,Valdez-Cordova Census Area,AK,Alaska,cityofvaldezak,NA,1,DoubleCheck,No,No,1,Active,Outdated-Add District,NA,13901e14,13901e14,2021-05-05 20:42:03 Eastern Daylight Time,5/5/2021,20:42:03,-500,532588209,"City of Valdez, AK",NA,COVID-19 Community Updates  https://t.co/H9pmfLOt3w,en,[],['http://dlvr.it/Rz7t25'],[],0,0,0,[],[],https://twitter.com/CityofValdezAK/status/1390104538200252418,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Valdez-Cordova Census Area_Alaska.csv,0,0,0,0,0,0
2270,Wade Hampton Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2275,Wrangell City and Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,CountyGeneral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2282,Yakutat City and Borough,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2290,Yukon-Koyukuk Census Area,AK,Alaska,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,Apache County,AZ,Arizona,NA,NA,0,NA,NA,NA,1,Active,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,Cochise County,AZ,Arizona,NA,NA,0,NA,NA,NA,1,Active,CountyGeneral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4005,Coconino County,AZ,Arizona,coconinohhs,NA,1,NA,Yes,Yes,1,Active,NA,NA,146575e13,146575e13,2021-11-30 13:45:06 Eastern Standard Time,11/30/2021,13:45:06,-500,24912695,Coconino County Health and Human Services,NA,COVID-19 vaccination site - Flagstaff Mall   WED &amp; FRI Adults 18+: 11 am â€“ 1 pm Children 5-17: 1 â€“ 5 pm  Boosters are available for individuals 18 years and older.  https://t.co/2uPVUt0AuF,en,[],[],['https://pbs.twimg.com/media/FFdnSYkXMAYcEXI.jpg'],0,3,3,[],[],https://twitter.com/CoconinoHHS/status/1465753772634820613,FALSE,NA,1,https://pbs.twimg.com/media/FFdnSYkXMAYcEXI.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Coconino County_Arizona.csv,118,118,118,3.1440677966101696,2.1864406779661016,0.23728813559322035
4007,Gila County,AZ,Arizona,gilaco_health,NA,1,NA,Yes,No,1,Active,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
4009,Graham County,AZ,Arizona,NA,NA,0,NA,NA,NA,1,Active,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4011,Greenlee County,AZ,Arizona,NA,NA,0,NA,NA,NA,1,Active,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4012,La Paz County,AZ,Arizona,lapazhealthinfo,NA,1,NA,Yes,Yes,1,Active,NA,NA,144e16,144e16,2021-09-30 20:35:38 Eastern Daylight Time,9/30/2021,20:35:38,-500,61522025,La Paz County Health,NA,YOUR PUBLIC HEALTH NEWS...  https://t.co/W5CZwJA0QD,en,[],['http://dlvr.it/S8hTlb'],[],0,0,0,[],[],https://twitter.com/lapazhealthinfo/status/1443736327615234084,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,La Paz County_Arizona.csv,100,5,0,0.02,0,0.01
4013,Maricopa County,AZ,Arizona,maricopahealth,NA,1,NA,Yes,Yes,1,Active,NA,NA,147e16,147e16,2021-11-30 15:13:01 Eastern Standard Time,11/30/2021,15:13:01,-500,29816986,Maricopa County Public Health,NA,"ðŸ“¢Open enrollment on the health insurance marketplace is available until January 15, 2022. Enroll by December 15 for coverage by January 1. Get FREE help from licensed, certified navigators and counselors in English/Spanish at  https://t.co/6fkekZUL6T or by calling 800-377-3536.  https://t.co/R7xkDSG4ao",en,[],['http://www.CoverAZ.org'],['https://pbs.twimg.com/media/FFd7aURXoAcYy50.jpg'],0,0,0,[],[],https://twitter.com/Maricopahealth/status/1465775899123539972,FALSE,NA,1,https://pbs.twimg.com/media/FFd7aURXoAcYy50.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Maricopa County_Arizona.csv,100,100,100,6.67,3.77,1.05
4015,Mohave County,AZ,Arizona,mohaveinfo,NA,1,DoubleCheck,No,No,1,Active,Outdated-Add District,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,0.125,1.1,0.05
4017,Navajo County,AZ,Arizona,ncphsd,NA,1,DoubleCheck,No,No,1,Active,CountyGeneral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
4019,Pima County,AZ,Arizona,pchd,NA,1,NA,Yes,Yes,1,Active,NA,NA,146576e13,146576e13,2021-11-30 14:01:00 Eastern Standard Time,11/30/2021,14:01:00,-500,18508569,Pima County Health,NA,December 1 is World AIDS Day. If you need to get tested there is express testing available today at Theresa Lee Public Health Center and the North Public Health Clinic. For more information around on HIV and STDs visit  https://t.co/zNN0uqbolr  https://t.co/U3tBD970UH,en,[],['https://webcms.pima.gov/health/sexual_health/hiv_and_std/'],['https://pbs.twimg.com/media/FFcyMFKVIAsEX89.jpg'],0,1,1,[],[],https://twitter.com/pchd/status/1465757773694746630,FALSE,NA,1,https://pbs.twimg.com/media/FFcyMFKVIAsEX89.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Pima County_Arizona.csv,100,100,100,6.54,3.92,1.33
4021,Pinal County,AZ,Arizona,pinalhealth,NA,1,NA,Yes,Yes,0,NA,NA,NA,146362e13,146362e13,2021-11-24 16:35:39 Eastern Standard Time,11/24/2021,16:35:39,-500,775875e12,Pinal County Public Health Services District,NA,A Thanksgiving message from our Public Health Director:  https://t.co/2zj9d9zIDp,en,[],[],['https://pbs.twimg.com/media/FE_UrReUcAQW242.jpg'],0,1,6,[],[],https://twitter.com/pinalhealth/status/1463622364223000577,FALSE,NA,1,https://pbs.twimg.com/media/FE_UrReUcAQW242.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Pinal County_Arizona.csv,44,44,22,3.159090909090909,2.090909090909091,0.29545454545454547
4023,Santa Cruz County,AZ,Arizona,santacruzaz,NA,1,NA,Yes,Yes,0,NA,CountyGeneral,NA,14633e14,14633e14,2021-11-23 18:56:02 Eastern Standard Time,11/23/2021,18:56:02,-500,2364620611,Santa Cruz County AZ,NA,"COMMUNICABLE DISEASE INVESTIGATOR: QualifiedÂ members of the publicÂ are encouraged to apply for the following position by submitting a completed Santa Cruz County employment applicationÂ (now required), resume/curriculum vitae andÂ a letter of interestâ€¦  https://t.co/pC4C3PxgQq",en,[],['http://dlvr.it/SD4TNJ'],[],0,0,1,[],[],https://twitter.com/santacruzaz/status/1463295308104802305,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Santa Cruz County_Arizona.csv,8,8,8,1,0.75,0.125
4025,Yavapai County,AZ,Arizona,yavapaihealth,NA,1,NA,Yes,No,1,Active,NA,NA,125e16,125e16,2020-03-31 11:47:25 Eastern Daylight Time,3/31/2020,11:47:25,-500,55385884,Yavapai Health,NA,Yavapai County Community Health Services maintains their website and Facebook page. For up the minute information visit  https://t.co/ZuYQOVRNVL or  https://t.co/EpDoFp6eJI,en,[],"['http://www.Yavapai.US/CHS', 'http://facebook.com/YCCHS']",[],4,2,5,[],[],https://twitter.com/YavapaiHealth/status/1245014845193211910,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Yavapai County_Arizona.csv,40,1,0,0.175,0.15,0.275
4027,Yuma County,AZ,Arizona,yumacountyaz,NA,1,NA,Yes,Yes,1,Active,CountyGeneral,NA,147e16,147e16,2021-11-29 17:13:08 Eastern Standard Time,11/29/2021,17:13:08,-500,845391e12,Yuma County AZ,NA,"Los funcionarios de salud del condado de Yuma confirman 12 nuevos casos de COVID-19 y 0 nuevas muertes, lo que eleva el total de casos a 42,721.   https://t.co/jbEsfIxDd9  https://t.co/wezuHuiRIW",es,[],['https://www.yumacountyaz.gov/home/showdocument?id=48021&t=637737916347605389'],"['https://pbs.twimg.com/media/FFZNUCYVcAcXa3E.jpg', 'https://pbs.twimg.com/media/FFZNULuVcAE6Zs4.jpg']",0,0,0,[],[],https://twitter.com/yumacountyaz/status/1465443739719983106,FALSE,NA,1,https://pbs.twimg.com/media/FFZNUCYVcAcXa3E.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Yuma County_Arizona.csv,14,14,14,0.6428571428571429,0.14285714285714285,0
5001,Arkansas County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5003,Ashley County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,Outdated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5005,Baxter County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5007,Benton County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5009,Boone County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,Bradley County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,COVIDSpecific,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,Calhoun County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,Carroll County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,Chicot County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,Clark County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5021,Clay County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,StateLevel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,Cleburne County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,Cleveland County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,Columbia County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029,Conway County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,Craighead County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5033,Crawford County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5035,Crittenden County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037,Cross County,AR,Arkansas,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5039,Dallas County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5041,Desha County,AR,Arkansas,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
