fips,name,state,state_full,twitter,twitterYN,twitterNotes,twitter_active_COVID,twitter_active_last60,facebookYN,facebookNotes,notes,district,user_id,tweet,date,time,link,year,month,day
5119,Pulaski County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5121,Randolph County,AR,Arkansas,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5123,St. Francis County,AR,Arkansas,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5125,Saline County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5127,Scott County,AR,Arkansas,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5129,Searcy County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5131,Sebastian County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,Individual_PH_Officer,NA,NA,NA,NA,NA,NA,NA,NA,NA
5133,Sevier County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5135,Sharp County,AR,Arkansas,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5137,Stone County,AR,Arkansas,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5139,Union County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5141,Van Buren County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5143,Washington County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5145,White County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5147,Woodruff County,AR,Arkansas,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5149,Yell County,AR,Arkansas,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,Alameda County,CA,California,dare2bwell,1,NA,Yes,Yes,1,NA,NA,NA,1536811410,"Get tested for COVID-19 before and after gathering for the holidays.   👉 Test 1-3 days before a family gathering, even if you have no symptoms. Test 3-5 days after gathering.  Find a free testing site:  https://t.co/wtVAxuaWiv #GetTested #BeatCOVID  https://t.co/Mll2Cp7DDo",11/24/2021,15:00:13,https://twitter.com/Dare2BWell/status/1463598347403599885,2021,11,24
6003,Alpine County,CA,California,alpinecohealth,1,NA,Yes,No,1,NA,NA,NA,3098350784,4 new cases of COVID-19 in Alpine County today.  https://t.co/fwrfvDJzMC,11/5/2020,19:54:14,https://twitter.com/alpinecohealth/status/1324515402555162626,2020,11,5
6005,Amador County,CA,California,amadorhlthdept,1,NA,Yes,Yes,1,NA,NA,NA,52506340,Revised Flyer!  Pediatric COVID-19 is here. Speak with your child's doctor or visit  https://t.co/xByNX7FwXj to schedule an appointment.  https://t.co/EinYsTJmRF,11/10/2021,20:12:33,https://twitter.com/AmadorHlthDept/status/1458603519716454403,2021,11,10
6007,Butte County,CA,California,bc_pubhealth,1,NA,Yes,Yes,1,NA,NA,NA,2910322189,Butte County Opens Pfizer #COVID19 Vaccine to Children 5-11 Years Old. Federal and State Safety Review Experts Recommend the Vaccine as Safe and Effective for Protecting Young People. View full press release:  https://t.co/KD9Ce9CaTe  https://t.co/WLC21U3QlJ,11/4/2021,11:13:12,https://twitter.com/BC_PubHealth/status/1456278363459362828,2021,11,4
6009,Calaveras County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6011,Colusa County,CA,California,colusadhhs,1,NA,Yes,No,1,NA,NA,NA,1.23E+18,"Park Clean-Up for the Win The students of #ColusaCounty engaged in a park clean up in Arbuckle on May 5th, 2021.  Read the full story here:  https://t.co/l4Et1aUeYG #ColusaCounty #Colusadhhs #TobaccoEducationProgram  https://t.co/QvyVfCALL2",6/8/2021,17:07:05,https://twitter.com/ColusaDHHS/status/1402371629624094720,2021,6,8
6013,Contra Costa County,CA,California,cocohealth,1,NA,Yes,Yes,1,NA,NA,NA,36698008,"What’s on the menu for your #Thanksgiving2021? By following the recipe for a safe and healthy Thanksgiving, you can enjoy the holiday and protect yourself and others from COVID-19. Learn more:  https://t.co/UmKsbQ4ncz  https://t.co/x1ufboYg8x",11/24/2021,15:05:04,https://twitter.com/CoCoHealth/status/1463599570370375680,2021,11,24
6015,Del Norte County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6017,El Dorado County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6019,Fresno County,CA,California,healthyfresnoco,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6021,Glenn County,CA,California,glenncohhsa,1,NA,Yes,No,1,NA,NA,NA,8.73E+17,"It’s great that you check in with others, but you matter, too. Check in and ask yourself, “How am I doing today?” #IAmTraumaAware   If you would like support, Glenn County Behavioral Health is always here to help you. Call us at: (530) 865-6459 or visit:  https://t.co/nBZx0RMY4j  https://t.co/fj8eODtwcg",6/16/2021,18:00:09,https://twitter.com/GlennCoHHSA/status/1405284083328970757,2021,6,16
6023,Humboldt County,CA,California,humcodhhs,1,NA,Yes,Yes,1,NA,NA,NA,97981384,DHHS’s Division of Environmental Health staff is reminding people of safe food handling tips to keep holiday meals healthy and lessen the chance of foodborne illness. Click on the link to read the full release.   https://t.co/kCzf6Tksuc  https://t.co/58P3AJtCq2,11/23/2021,19:00:31,https://twitter.com/HumCoDHHS/status/1463296433465933831,2021,11,23
6025,Imperial County,CA,California,icpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,1061591190,Schedule your appointment  https://t.co/olOa98oMan  https://t.co/GA5xfJeCTm,11/23/2021,21:00:10,https://twitter.com/ICPublicHealth/status/1463326546538737664,2021,11,23
6027,Inyo County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6029,Kern County,CA,California,kcpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,35848505,"Thanks to Erik ￼for protecting himself, his family and our community against COVID-19 by getting vaccinated! Visit our Fairgrounds vaccination clinic today 11/23 and tomorrow 11/24 from 10:30am to 6pm. No appointment needed and we have free flu shots too!  https://t.co/z8cHbiphqA  https://t.co/FhN2bSOqDD",11/23/2021,16:41:15,https://twitter.com/KCPublicHealth/status/1463261386977382400,2021,11,23
6031,Kings County,CA,California,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6033,Lake County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6035,Lassen County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037,Los Angeles County,CA,California,lapublichealth,1,NA,Yes,Yes,1,NA,NA,NA,38287098,"Hey parents &amp; students at LA County schools! Get FREE tickets to the @UCLAFootball x CAL game this Saturday, 11/27 @RoseBowlStadium. Must be a current student (ages 5-18) &amp; vaccinated (at least one dose). Hurry before tickets run out! Sign up at  https://t.co/qLWZT7cmB7 🎉  https://t.co/Cw4Dz8ERb4",11/24/2021,14:30:00,https://twitter.com/lapublichealth/status/1463590744820576257,2021,11,24
6039,Madera County,CA,California,maderadph,1,NA,Yes,Yes,1,NA,NA,NA,1883995525,"Don’t miss out on the important moments in life by getting sick with the flu. Instead of having a bad case of #FluFOMO, now is the time to get your flu shot. Visit  https://t.co/HMWRICtjF9 to find out more information and where you can get your flu shot.  https://t.co/gRaSO5vXe8",11/24/2021,16:00:01,https://twitter.com/MaderaDPH/status/1463613400228016136,2021,11,24
6041,Marin County,CA,California,marinhhs,1,NA,Yes,Yes,1,NA,NA,NA,596771292,"Our offices will be closed Thursday, November 25th and Friday, November 26th. Emergency and crisis services will remain open. Experiencing a mental health or substance use crisis? We're here to help. Call (888) 818-1115, 24/7 or text MARIN to 741741.  https://t.co/RhXEfPYKmO",11/23/2021,19:36:08,https://twitter.com/MarinHHS/status/1463305398568456192,2021,11,23
6043,Mariposa County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6045,Mendocino County,CA,California,publichealthmc,1,NA,Yes,No,1,NA,NA,NA,1.24E+18,Preventing Childhood Lead Poisoning During the Coronavirus (COVID-19) Pandemic   https://t.co/gqyKBfB5gf,11/24/2020,16:58:16,https://twitter.com/PublicHealthMC/status/1331356487579430912,2020,11,24
6047,Merced County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6049,Modoc County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6051,Mono County,CA,California,countymono,1,NA,Yes,Yes,1,NA,NA,NA,1.24E+18,Mono County Vaccination &amp; Resource Clinics! 🚨 COVID-19 vaccine • Booster shot • Flu shot  https://t.co/IueMCUaN5p,11/3/2021,17:51:23,https://twitter.com/CountyMono/status/1456016179462488068,2021,11,3
6053,Monterey County,CA,California,mchdpio,1,NA,Yes,Yes,1,NA,NA,NA,90519838,The holidays are tough for many people for lots of reasons.  Small gestures go a long way to bring a little joy to those who may need it.   #Thanksgiving #Kindness  https://t.co/nbiMJWj42C,11/24/2021,16:00:27,https://twitter.com/MCHDPIO/status/1463613507505643534,2021,11,24
6055,Napa County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6057,Nevada County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6059,Orange County,CA,California,ochealth,1,NA,Yes,Yes,1,NA,NA,NA,36069538,"Good morning, #OC 🍊. Here are today’s key #OCCOVID19 messages you need to know from @ochealth and @OCGovCA:  https://t.co/fSjuqllDZt",11/24/2021,14:48:30,https://twitter.com/ochealth/status/1463595400363851778,2021,11,24
6061,Placer County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6063,Plumas County,CA,California,plumashealth,1,NA,Yes,Yes,1,NA,NA,NA,606548055,"Tooth tip Tuesday! Don’t forget to floss once per day! For more information about the benefits of flossing, follow this link:  https://t.co/OYpERXbl8g  https://t.co/5BP1PRJ8tC",11/16/2021,20:01:02,https://twitter.com/PlumasHealth/status/1460774948935512072,2021,11,16
6065,Riverside County,CA,California,rivcodoc,1,NA,Yes,Yes,1,NA,Individual_PH_Officer,NA,2964718240,View additional #COVID data for Riverside County here:  https://t.co/800Xfib5wX #RivCoNOW #RUHealth  https://t.co/ndrlKSfjZy,11/23/2021,20:00:49,https://twitter.com/RivCoDoc/status/1463311611511427077,2021,11,23
6067,Sacramento County,CA,California,sacpublichealth,1,NA,Yes,No,1,NA,NA,NA,15088450,Please be aware there is a COVID-19 post-vaccine survey scam.,4/5/2021,17:27:19,https://twitter.com/SacPublicHealth/status/1379183895703216128,2021,4,5
6069,San Benito County,CA,California,publichealthsbc,1,NA,Yes,Yes,1,NA,NA,NA,7.84E+17,Storing greens 🥬 the right way can make them last much longer. Keep them in an airtight container with a damp cloth or paper towel. #CalFreshHealthyLiving #EatMoreVegetables #Greens #TuesdayVibe  https://t.co/G9zdEEWhId,11/23/2021,15:00:01,https://twitter.com/PublicHealthSBC/status/1463235912695910403,2021,11,23
6071,San Bernardino County,CA,California,sbcountyph,1,NA,Yes,Yes,1,NA,NA,NA,3179359837,We're so grateful to be able to meet and support moms in our area. Feel free to share what you're thankful for in the comments!   Contact us today | Riverside (951) 210-1385/San Bernardino (844) 352-3985.  #MelaninMamas #SupportingBlackMoms #IamSupported #MyVillageCares  https://t.co/HdomJEIRuv,11/23/2021,22:00:00,https://twitter.com/SBCountyPH/status/1463341605130285060,2021,11,23
6073,San Diego County,CA,California,sdcountyhhsa,1,NA,Yes,Yes,1,NA,NA,NA,64506942,Influenza cases in the San Diego region have been steadily increasing. County health officials encourage people to get vaccinated.   https://t.co/X1yxqyBobR,11/24/2021,13:39:40,https://twitter.com/SDCountyHHSA/status/1463578077254930435,2021,11,24
6075,San Francisco County,CA,California,sfdph,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6077,San Joaquin County,CA,California,sjcphs,1,NA,Yes,Yes,1,NA,NA,NA,318065652,"COVID-19 vaccine boosters available to all 18+ and older, as long as eligible based on the timing of previous dose of the vaccine. Extra protection during the holiday season. Learn more:  https://t.co/6oGQGHBWZr  https://t.co/uktIxFa5mN",11/24/2021,11:51:28,https://twitter.com/sjcphs/status/1463550850815700992,2021,11,24
6079,San Luis Obispo County,CA,California,slopublichealth,1,NA,Yes,Yes,1,NA,NA,NA,2205635161,Tomorrow! Public Health is hosting 2 pop-up testing clinics—Atascadero and Grover Beach—to encourage testing before holiday travel.  https://t.co/BACr8ZQkSb,11/23/2021,19:00:09,https://twitter.com/SLOPublicHealth/status/1463296342604894220,2021,11,23
6081,San Mateo County,CA,California,smchealth,1,NA,Yes,Yes,1,NA,NA,NA,1362760926,Read the latest community update from San Mateo County Health Chief Louise Rogers.  https://t.co/kmFKy8J8cf,11/24/2021,16:36:04,https://twitter.com/SMCHealth/status/1463622470276059138,2021,11,24
6083,Santa Barbara County,CA,California,sbcpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,77487824,"Escuche a la Dra. Kristine Reyes, pediatra del Centro de Salud de Santa María, dando respuestas en una reciente reunión comunitaria. La Dra. Reyes, madre de 2 niños, comparte su experiencia al llevar a sus hijos a recibir su primera vacuna COVID-19.  https://t.co/Q5rN5ug0Qw  https://t.co/o8zvrm8Acp",11/23/2021,19:30:10,https://twitter.com/SBCPublicHealth/status/1463303896739237890,2021,11,23
6083,Santa Barbara County,CA,California,sbcpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,77487824,"Hear from Dr. Kristine Reyes, Pediatrician at the Santa Maria Health Care Center, providing answers at a recent virtual community meeting. Dr. Reyes, mother of 2, shares her experience taking her kids to receive their 1st COVID-19 vaccine in Santa Maria.   https://t.co/Cth70ksYIM  https://t.co/lagtOjJflK",11/23/2021,19:30:10,https://twitter.com/SBCPublicHealth/status/1463303896563081216,2021,11,23
6085,Santa Clara County,CA,California,healthyscc,1,NA,Yes,Yes,1,NA,NA,NA,500069464,"Join us in our virtual community forum for updates on COVID-19 vaccines for children ages 5-11, the booster shot, and to discuss health and wellness.   https://t.co/AYVJ1UWBXS",11/24/2021,17:30:53,https://twitter.com/HealthySCC/status/1463636266197544960,2021,11,24
6087,Santa Cruz County,CA,California,publichealthscc,1,NA,Yes,No,1,NA,NA,NA,576693954,https://t.co/EQ7AW5HxpX,5/8/2020,11:36:34,https://twitter.com/PublicHealthSCC/status/1258782856358137856,2020,5,8
6089,Shasta County,CA,California,shastahhsa,1,NA,Yes,Yes,1,NA,NA,NA,4447924454,"What’s on the menu for your #Thanksgiving2021? By following the recipe for a safe and healthy Thanksgiving, you can enjoy the holiday and protect yourself and others from COVID-19. Learn more at  https://t.co/rZgXeUNb9f.  https://t.co/vfmHzEWskq",11/24/2021,10:17:00,https://twitter.com/ShastaHHSA/status/1463527074853842951,2021,11,24
6091,Sierra County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6093,Siskiyou County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6095,Solano County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6097,Sonoma County,CA,California,sonomacohealth,1,NA,No,No,1,NA,NA,NA,8.15E+17,Sonoma County Environmental Health and CalRecycle will hold a Debris Removal Training tomorrow 11/20 from 3 to 5 p.m. at 625 5th Street in Santa Rosa. Attend to learn more about the #KincadeFire debris removal process.  https://t.co/lOBo7hM529,11/19/2019,14:31:42,https://twitter.com/SonomaCoHealth/status/1196873705831325696,2019,11,19
6099,Stanislaus County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6101,Sutter County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103,Tehama County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6105,Trinity County,CA,California,trinityhhsd,1,NA,Yes,No,1,NA,NA,NA,1432209464,"Are you interested in becoming an In-Home Supportive Services (IHSS) Provider? For more information, you can contact the IHSS office by calling 530-623-8209 or via email at hhs.adultservices@trinitycounty.org. Enroll today!",9/2/2020,16:03:13,https://twitter.com/TrinityHHSD/status/1301249338828402688,2020,9,2
6107,Tulare County,CA,California,tulareco_hhsa,1,NA,Yes,Yes,1,NA,NA,NA,136350192,"If cold turkey isn’t for you, quit smart, not hard. Nicotine patches, gum, and some prescription medications can help reduce your cravings and withdrawal symptoms.  Learn more at:  https://t.co/52aPGEbZmD  https://t.co/mPuo9CRebV",11/24/2021,14:02:15,https://twitter.com/TulareCo_HHSA/status/1463583760457342977,2021,11,24
6109,Tuolumne County,CA,California,tuolumnehealth,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6111,Ventura County,CA,California,vcpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,237024183,"¿Sabía que las bacterias pueden multiplicarse rápidamente en temperatura ambiente? Guarda las sobras del Día de Acción de Gracias dentro de 2 horas para prevenir enfermedades alimentarias. Evita la ""zona de peligro"". Aprenda más:  https://t.co/UGaBiHhYlx  #SeguridadAlimentaria  https://t.co/vnYI4oEPw2",11/24/2021,16:05:00,https://twitter.com/vcpublichealth/status/1463614651871023109,2021,11,24
6113,Yolo County,CA,California,yolocountyhhsa,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6115,Yuba County,CA,California,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8001,Adams County,CO,Colorado,tchdhealth,1,NA,Yes,Yes,1,NA,NA,Tri-County Health Department - Colorado,2290292576,"As you prepare for Thanksgiving, there is no need to rinse or wash raw turkey. Poultry juices can spread in the kitchen and contaminate other foods, utensils, and countertops. Find safe food handling tips to keep you and your family from getting sick at  https://t.co/kNDZCPzDJE.  https://t.co/A5OcNZXzss",11/24/2021,9:30:12,https://twitter.com/TCHDHealth/status/1463515296359239682,2021,11,24
8003,Alamosa County,CO,Colorado,alamosacountyph,1,NA,Yes,No,1,NA,NA,NA,1.24E+18,"Update: The Warming Shelter at the Ortega Middle School in Alamosa is only open until 4pm this afternoon. At that time, it will move to the Methodist Church on Mullins Ave. If you are still without power or need a place to warm up, drive safe and come to the shelter if needed.",9/9/2020,17:22:34,https://twitter.com/AlamosaCountyPH/status/1303806024734908418,2020,9,9
8005,Arapahoe County,CO,Colorado,tchdhealth,1,NA,Yes,Yes,1,NA,NA,Tri-County Health Department - Colorado,2290292576,"As you prepare for Thanksgiving, there is no need to rinse or wash raw turkey. Poultry juices can spread in the kitchen and contaminate other foods, utensils, and countertops. Find safe food handling tips to keep you and your family from getting sick at  https://t.co/kNDZCPzDJE.  https://t.co/A5OcNZXzss",11/24/2021,9:30:12,https://twitter.com/TCHDHealth/status/1463515296359239682,2021,11,24
8007,Archuleta County,CO,Colorado,sjbpublichealth,1,NA,Yes,Yes,1,NA,NA,San Juan Basin Public Health - Colorado,7.03E+17,"SJBPH works hard to support our restaurants &amp; retail food establishments to ensure #foodsafety, but it's up to everyone to prevent #foodborneillness. According to @CDC, food poisoning causes 48m illnesses, 128K hospitalizations, &amp; 3K deaths in the U.S. each year. 1/2 👇",11/24/2021,11:05:58,https://twitter.com/SJBPublicHealth/status/1463539397391912962,2021,11,24
8009,Baca County,CO,Colorado,bcpha,1,NA,Yes,No,1,NA,NA,NA,34037984,Good Morning Baca County!   *Notice* The COVID-19 Vaccine Clinic scheduled for May 7th has changed locations! It will now be held out at Minnick Building like before!   #COVID19 #letsgetvaccinated #bacacounty #ruralarea #protectyourcommunity,5/5/2021,12:39:33,https://twitter.com/BCPHA/status/1389983113011474437,2021,5,5
8011,Bent County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8013,Boulder County,CO,Colorado,bouldercohealth,1,NA,Yes,Yes,1,NA,NA,NA,24195976,El Condado de Boulder está experimentando un aumento en los casos de COVID-19 debido a la #VarianteDelta e influenza. Se predice que los casos continuarán aumentando a medida que las personas se reúnan adentro durante las vacaciones.  Lee más:  https://t.co/9obwsUyNhN  https://t.co/m9fBOQE3dy,11/22/2021,18:44:49,https://twitter.com/bouldercohealth/status/1462930096184905728,2021,11,22
8014,Broomfield County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8015,Chaffee County,CO,Colorado,chaffeecountyph,1,DoubleCheck,No,No,1,NA,No_tweets,NA,NA,NA,NA,NA,NA,NA,NA,NA
8017,Cheyenne County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8019,Clear Creek County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8021,Conejos County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8023,Costilla County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8025,Crowley County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,Custer County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8029,Delta County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8031,Denver County,CO,Colorado,cityofdenver,1,NA,Yes,Yes,1,NA,CountyGeneral,NA,19414837,Colorado has some of the highest #COVID19 positivity rates in the country. Booster shot eligibility has expanded to include anyone 18 years or older. Get your booster shot to best protect yourself and your family for the holidays. Find appointments at  https://t.co/dN7SqfrG2L  https://t.co/rxaHtAailJ,11/24/2021,16:01:00,https://twitter.com/CityofDenver/status/1463613645586374666,2021,11,24
8033,Dolores County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035,Douglas County,CO,Colorado,tchdhealth,1,NA,Yes,Yes,1,NA,NA,Tri-County Health Department - Colorado,2290292576,"As you prepare for Thanksgiving, there is no need to rinse or wash raw turkey. Poultry juices can spread in the kitchen and contaminate other foods, utensils, and countertops. Find safe food handling tips to keep you and your family from getting sick at  https://t.co/kNDZCPzDJE.  https://t.co/A5OcNZXzss",11/24/2021,9:30:12,https://twitter.com/TCHDHealth/status/1463515296359239682,2021,11,24
8037,Eagle County,CO,Colorado,ecpublichealth,1,NA,No,No,1,NA,NA,NA,373469281,Eagle County Public Health &amp; Environment is offering the flu vaccine at walk-ins clinics during the month of October. Visit  https://t.co/BRDtg40KrU for more information.,10/5/2018,12:38:11,https://twitter.com/ECPublicHealth/status/1048251011251494912,2018,10,5
8039,Elbert County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8041,El Paso County,CO,Colorado,epcpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,85335667,"Below, you’ll find this week’s Data Download through 11/23:  Incidence Rate: 359.9 Positivity Rate: 11.39% Total Doses Administered: 927,000 Fully Vaccinated Individuals: 404,400   For more comprehensive local COVID-19 data, visit:  https://t.co/F85WulKFty  https://t.co/n14CuaWYX0",11/24/2021,12:19:51,https://twitter.com/EPCPublicHealth/status/1463557990259302405,2021,11,24
8043,Fremont County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8045,Garfield County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,Gilpin County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,Grand County,CO,Colorado,gc_publichealth,1,NA,Yes,No,1,NA,NA,NA,1.24E+18,Wondering the differences between isolation and quarantine? Check out these infographics.  https://t.co/FJAbNHOR0k,6/4/2020,12:45:00,https://twitter.com/gc_publichealth/status/1268584548146839552,2020,6,4
8051,Gunnison County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,Hinsdale County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,Huerfano County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,Jackson County,CO,Colorado,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8059,Jefferson County,CO,Colorado,jeffcoph,1,NA,Yes,Yes,1,NA,NA,NA,33657166,"Thanksgiving Day is for family and friends. But Thanksgiving weekend is all about you and those amazing leftovers! Before you dig in, keep these tips handy so that leftovers can stay safely stored in the fridge or freezer.  https://t.co/hYrrTbf74f  https://t.co/tIeLBKbR2s",11/24/2021,13:00:02,https://twitter.com/JeffcoPH/status/1463568104949260295,2021,11,24
8061,Kiowa County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,Kit Carson County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,Lake County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,La Plata County,CO,Colorado,sjbpublichealth,1,NA,Yes,Yes,1,NA,NA,San Juan Basin Public Health - Colorado,7.03E+17,"SJBPH works hard to support our restaurants &amp; retail food establishments to ensure #foodsafety, but it's up to everyone to prevent #foodborneillness. According to @CDC, food poisoning causes 48m illnesses, 128K hospitalizations, &amp; 3K deaths in the U.S. each year. 1/2 👇",11/24/2021,11:05:58,https://twitter.com/SJBPublicHealth/status/1463539397391912962,2021,11,24
8069,Larimer County,CO,Colorado,larimerhealth,1,NA,Yes,Yes,1,NA,NA,NA,937978166,@kristika87 There was an error in the Sunday night upload that subsequently got corrected. Sorry for the scare!,11/22/2021,20:53:54,https://twitter.com/larimerhealth/status/1462962581329612810,2021,11,22
8071,Las Animas County,CO,Colorado,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8073,Lincoln County,CO,Colorado,health_lincoln,1,NA,No,No,1,NA,NA,NA,1.12E+18,https://t.co/hJl7tJaikE,5/21/2019,15:47:08,https://twitter.com/health_lincoln/status/1130922995860553731,2019,5,21
